level,key,metric,contrast,estimate,se,ci_low,ci_high,n_units,p,q_fdr
parcel,227,auc,S-U,-3.6376447272618186,0.428964460106305,-4.477784786032491,-2.808676154487105,30,2.250761818186611e-17,1.5887730481317254e-16
parcel,228,auc,S-T,-0.28459392687576274,0.36077028630529345,-0.9992718032243789,0.4075786460317512,30,0.430199217802678,0.5061167268266801
parcel,228,auc,U-T,1.3255699301774095,0.311139881067544,0.7065235684157495,1.925081249391247,30,2.0409194654120233e-05,4.6649587780846246e-05
parcel,228,auc,S-U,-1.6101638570531722,0.28927882751597833,-2.1870211148403293,-1.0535479160478036,30,2.604574294771043e-08,7.69824914710653e-08
parcel,229,auc,S-T,-0.784724646472202,0.4230923208265792,-1.6293848715957777,0.02768261457707884,30,0.06363390563109007,0.09079748722628786
parcel,229,auc,U-T,1.4315490909771973,0.36510285672505055,0.7122627157382677,2.1279689536777573,30,8.820152166759659e-05,0.00018699969258147687
parcel,229,auc,S-U,-2.2162737374493995,0.27927443375786765,-2.7647026648711455,-1.6697073314660316,30,2.0909642529239717e-15,1.254578551754383e-14
parcel,23,auc,S-T,-1.9359434654863281,0.3359464354275092,-2.6066755761900446,-1.3051549128684485,30,8.280085352280392e-09,2.547718569932428e-08
parcel,23,auc,U-T,0.6603564569056118,0.32333607132282854,0.018074724222864366,1.2525895954004231,30,0.04111957514618176,0.060693099846762744
parcel,23,auc,S-U,-2.59629992239194,0.30801839065224007,-3.204361087029416,-2.016233988299927,30,3.4850677683120726e-17,2.4314426290549345e-16
parcel,230,auc,S-T,-3.6720561938459513,0.4365465102412883,-4.5272110567756245,-2.8579558427387055,30,4.044427518091669e-17,2.7892603573045996e-16
parcel,230,auc,U-T,-0.09148018020988569,0.4054888836469083,-0.8834728656184163,0.6705064753390401,30,0.8215089190482502,0.8594687906346122
parcel,230,auc,S-U,-3.5805760136360654,0.3871449460576236,-4.332680971964121,-2.849478706688451,30,2.273024018355174e-20,2.1647847793858798e-19
parcel,231,auc,S-T,-0.3087132269348772,0.2874309505930399,-0.8713217089844335,0.25654162645899004,30,0.2828033683897965,0.352037388037091
parcel,231,auc,U-T,1.0628218545378858,0.31155281943473456,0.441016355253923,1.6592362547739805,30,0.0006463738158785287,0.0012568403261636483
parcel,231,auc,S-U,-1.371535081472763,0.22615012730212264,-1.819697414425335,-0.9411349877529905,30,1.3219143418705008e-09,4.357959368803849e-09
parcel,232,auc,S-T,0.3510938637559254,0.5163383918723866,-0.7200794577915338,1.331546697708913,30,0.4965243795658303,0.5696264392724631
parcel,232,auc,U-T,1.1399864439480498,0.6230501057938854,-0.13990764670085545,2.31038175287586,30,0.0672968123513643,0.09568267158961749
parcel,232,auc,S-U,-0.7888925801921245,0.42531579345136183,-1.6693850307246778,0.05826231705218127,30,0.06361913391004417,0.09079748722628786
parcel,233,auc,S-T,0.43529842602426233,0.39852109113112566,-0.3450146206896269,1.1987996746248872,30,0.27470805424984446,0.3423153323985601
parcel,233,auc,U-T,1.6303975220812548,0.44585486579579153,0.7490677898058358,2.48408409201703,30,0.00025539364940543765,0.0005220994536397363
parcel,233,auc,S-U,-1.1950990960569925,0.315129721933839,-1.8207480731755314,-0.5540672211021592,30,0.00014919616625490954,0.0003108253463643949
parcel,234,auc,S-T,0.03943927262564233,0.1822598123881957,-0.31974151700755243,0.4016291268029831,30,0.8286834533266434,0.8639618974734771
parcel,234,auc,U-T,0.6036191328017264,0.18033687388215167,0.2265026333292276,0.9426387520977527,30,0.0008163956140234519,0.0015649756179363296
parcel,234,auc,S-U,-0.5641798601760841,0.14049018780034725,-0.846922956803707,-0.2985752464887437,30,5.924561983332507e-05,0.0001287948257246197
parcel,235,auc,S-T,-0.4844169688944072,0.22989291195785122,-0.9404069224464947,-0.03753420139293334,30,0.03510528825616222,0.052461202873467824
parcel,235,auc,U-T,0.47387023529608846,0.1662970381611279,0.1437265113358076,0.7934322139687227,30,0.004378235668711517,0.007494839946439117
parcel,235,auc,S-U,-0.9582872041904957,0.1368055126898259,-1.2367325887484384,-0.6971752312700782,30,2.474428831302157e-12,1.0239015853664097e-11
parcel,236,auc,S-T,-0.06166593539779762,0.21314121814749534,-0.4686405116742086,0.38057852788927643,30,0.7723368024699356,0.8194554933368017
parcel,236,auc,U-T,0.2721764639284377,0.16989054443448928,-0.06428371070587441,0.5964139275902065,30,0.1091402359777838,0.14950717257230656
parcel,236,auc,S-U,-0.33384239932623533,0.1396658051325222,-0.6267987800421,-0.07859080368052343,30,0.016834869591132853,0.026373163850338673
parcel,237,auc,S-T,-0.5420723698383287,0.3933474491538305,-1.310845090262576,0.24498213700095645,30,0.16817221924896608,0.22079503621308455
parcel,237,auc,U-T,1.045858297721509,0.434662006036716,0.17469504578073447,1.8807650324175342,30,0.016122018183595134,0.025289440287992366
parcel,237,auc,S-U,-1.5879306675598377,0.3052113478275355,-2.1936647721962657,-0.9986072908114023,30,1.9638751462115322e-07,5.41758661023871e-07
parcel,238,auc,S-T,-0.9921221702027297,0.5175290224885345,-1.9914680755927072,0.0006574460121270679,30,0.0552332593547588,0.07966335483859442
parcel,238,auc,U-T,0.46076380792017574,0.5591949523430877,-0.6355570014383319,1.512273116850246,30,0.4099525975814001,0.48707239316601997
parcel,238,auc,S-U,-1.4528859781229055,0.3767690511046271,-2.184424359553153,-0.7591279395975775,30,0.00011517682112671183,0.0002429036649420988
parcel,239,auc,S-T,-0.26344492341863035,0.26977683620257215,-0.7896275578895294,0.2634051389459339,30,0.32880234854303414,0.39975969427724517
parcel,239,auc,U-T,0.32600877560136593,0.2292540846224561,-0.1341369221940894,0.7800315486252355,30,0.15501426299169768,0.20531690462476512
parcel,239,auc,S-U,-0.5894536990199963,0.16823318847480617,-0.918670719331095,-0.258019278817027,30,0.00045868757871327223,0.0009097935445552507
parcel,24,auc,S-T,-0.33183218461620606,0.41250316467734227,-1.1501658471363683,0.45716324364693883,30,0.4211455127281608,0.4974159599151506
parcel,24,auc,U-T,1.286982399949085,0.3641535382408826,0.5845918619777989,2.0166523305382804,30,0.00040904985498476455,0.0008153817707337499
parcel,24,auc,S-U,-1.618814584565291,0.27204679148393596,-2.146279932966199,-1.0906447239244466,30,2.673236606018056e-09,8.531606189419328e-09
parcel,240,auc,S-T,-0.6305056510242567,0.2493690717771773,-1.1367817638478355,-0.1367324337133719,30,0.01145825581717467,0.018431510697868105
parcel,240,auc,U-T,0.5651787547152098,0.22202802742496625,0.12663270325762047,0.9811898929356574,30,0.010911233952176035,0.017693892895420598
parcel,240,auc,S-U,-1.1956844057394664,0.1877329897409214,-1.5621453772429361,-0.8467335497276605,30,1.9017877615249126e-10,6.672939514122501e-10
parcel,241,auc,S-T,-0.07048996666939394,0.24075286638162524,-0.5455032033855487,0.4030041089706985,30,0.7696828789455231,0.8173623493226795
parcel,241,auc,U-T,0.42777855503487017,0.20610972008341608,0.01219627881054799,0.8359412346249482,30,0.037941193180008256,0.05627865490236083
parcel,241,auc,S-U,-0.4982685217042641,0.150716664917786,-0.7992740777945226,-0.2076357551149395,30,0.0009463981889628525,0.0017884690185124774
parcel,242,auc,S-T,-0.4225057719196152,0.2662754441022003,-0.9399444477668133,0.10673465680631673,30,0.1125750540653519,0.15386112172941036
parcel,242,auc,U-T,0.7715323560060146,0.2350244867845516,0.31193333412047153,1.2172528399593214,30,0.001027909109236614,0.0019183373733809282
parcel,242,auc,S-U,-1.1940381279256298,0.1394198545770121,-1.464311736013678,-0.9285043811600194,30,1.0870280852729419e-17,7.858034351370664e-17
parcel,243,auc,S-T,-0.62849965252183,0.22590196132817247,-1.0631472368820643,-0.183892349045547,30,0.005399527993680632,0.009113127415494738
parcel,243,auc,U-T,0.1990579851097391,0.18136439560608014,-0.15036145130533382,0.5544010606903468,30,0.27239744050928716,0.340142485547497
parcel,243,auc,S-U,-0.8275576376315692,0.1368097557732119,-1.1073919341077016,-0.5766171779898098,30,1.4577791181014883e-09,4.753627559026592e-09
parcel,244,auc,S-T,-0.6127304344175803,0.21598100281066002,-1.0494444463459018,-0.19986312082161886,30,0.004554467780947619,0.007763297353887987
parcel,244,auc,U-T,0.4926196841466511,0.19763953010236754,0.0876318708613322,0.8639512022732627,30,0.012684162801098403,0.02026763696580304
parcel,244,auc,S-U,-1.1053501185642314,0.14494111289584666,-1.3889856006550076,-0.8378579501706342,30,2.417720104115199e-14,1.3010153026628873e-13
parcel,245,auc,S-T,-1.2053833987288347,0.29280186748630743,-1.7888741155806196,-0.6222509808966515,30,3.843019457537714e-05,8.555887475037582e-05
parcel,245,auc,U-T,0.09830926628463188,0.2316036069800712,-0.34782196249944014,0.5379386408311968,30,0.6712215582900096,0.7295886503152279
parcel,245,auc,S-U,-1.3036926650134666,0.18438105425761805,-1.6691269667144832,-0.9630618419376297,30,1.542170922737552e-12,6.609303954589508e-12
parcel,246,auc,S-T,-0.5275212693774544,0.28303409723336037,-1.102903480136606,0.026736888374426174,30,0.06234864476505895,0.08917565401438704
parcel,246,auc,U-T,0.401325357344047,0.20148342168005262,-0.005257177155125324,0.7894381889272055,30,0.046387189405931034,0.06763624214716554
parcel,246,auc,S-U,-0.9288466267215014,0.17612650208829664,-1.2862085299213453,-0.6086227416839013,30,1.336660853689928e-07,3.730216335878869e-07
parcel,247,auc,S-T,-2.3108869538240793,0.32008445815843695,-2.9400231333816245,-1.6823773562634692,30,5.213448646888757e-13,2.378759838884604e-12
parcel,247,auc,U-T,0.3526309702523211,0.23052365457048346,-0.10911066452134292,0.7951754645849761,30,0.1260921468023651,0.17030099608678317
parcel,247,auc,S-U,-2.6635179240764004,0.2364205669730586,-3.1475742240376414,-2.230953403183784,30,1.9311127494421953e-29,8.912828074348593e-28
parcel,248,auc,S-T,-1.1178863662250749,0.34880761299752877,-1.8190522837753647,-0.43882737233124247,30,0.0013511903818266542,0.0024679276380395513
parcel,248,auc,U-T,0.7822952938155632,0.25253078512558996,0.28341064766049806,1.2754823917425726,30,0.0019494881619339717,0.003496839752347931
parcel,248,auc,S-U,-1.900181660040638,0.22102762837469758,-2.338779331710854,-1.4776547304026963,30,8.180396965286661e-18,6.033788587118008e-17
parcel,249,auc,S-T,-2.3071204811036057,0.36353637947584716,-3.0234917365319243,-1.5950317361190676,30,2.2051728572208931e-10,7.714890462580384e-10
parcel,249,auc,U-T,0.29711298900130106,0.28666224002151364,-0.27699250387882646,0.8744615621069858,30,0.29998914679767263,0.37227195052451617
parcel,249,auc,S-U,-2.604233470104907,0.26552078606129975,-3.1317643944703337,-2.1074914634277024,30,1.0398778242261921e-22,1.3275036053951389e-21
parcel,25,auc,S-T,0.4494677676115045,0.3081425918751351,-0.1831585282778945,1.0442432406346778,30,0.1446654179826539,0.1933168169033237
parcel,25,auc,U-T,1.9486756879007971,0.28643746272562937,1.3693419057016636,2.469373750761933,30,1.0235929100337867e-11,4.053833307064502e-11
parcel,25,auc,S-U,-1.4992079202892927,0.21824344028779988,-1.939616350141218,-1.089266663636081,30,6.4459176826643364e-12,2.5956715500661755e-11
parcel,250,auc,S-T,-1.1934661144385716,0.3633520712770917,-1.9313348620466726,-0.4783784310619022,30,0.0010212734769143312,0.0019089223867557595
parcel,250,auc,U-T,0.15889852480900923,0.2644415983012517,-0.3697063393495391,0.6786205699084874,30,0.5479177558386998,0.61795235620906
parcel,250,auc,S-U,-1.3523646392475808,0.2264331056746846,-1.784985434579359,-0.9101751451611779,30,2.3368997282645626e-09,7.498073994431752e-09
parcel,251,auc,S-T,0.10371566685222983,0.23001392909511167,-0.34330182266650155,0.5466698629749485,30,0.6520541461772262,0.712627482160903
parcel,251,auc,U-T,0.04245281906699218,0.18311465954749573,-0.30914611417485777,0.39314799814734497,30,0.8166643391511866,0.8551459048703525
parcel,251,auc,S-U,0.06126284778523765,0.14630142398136226,-0.2425251270275921,0.3224602882103351,30,0.6754032138512749,0.7324739891291847
parcel,252,auc,S-T,-1.29427015856897,0.3188569461599777,-1.9346624547964895,-0.6808480861445951,30,4.926358585839069e-05,0.00010886980300196836
parcel,252,auc,U-T,0.7350865762042141,0.2346048522003245,0.2643051083439086,1.1808309923702502,30,0.0017285469902898834,0.0031191825388689628
parcel,252,auc,S-U,-2.029356734773184,0.21383032674312813,-2.4424990187321876,-1.618118222035553,30,2.2992852433535753e-21,2.5313232036920097e-20
parcel,253,auc,S-T,-1.5784660274783318,0.26100014262956844,-2.093487352346324,-1.0762145515234711,30,1.4687420713349154e-09,4.7763969799509444e-09
parcel,253,auc,U-T,0.20821535905836996,0.20866888774270445,-0.1909949043474381,0.6133429477373802,30,0.3183634671482588,0.39063002104080835
parcel,253,auc,S-U,-1.7866813865367017,0.17656030135730633,-2.1308918192674704,-1.4605150398953597,30,4.532619110820994e-24,7.450880730116701e-23
parcel,254,auc,S-T,-0.964045795180955,0.30142682145536526,-1.5633494177019207,-0.36380462094640853,30,0.0013825248677227816,0.0025174959655043065
parcel,254,auc,U-T,0.39843113102742106,0.21900600870536513,-0.03861387707508421,0.8217659330927678,30,0.0688701995038716,0.0978038336149656
parcel,254,auc,S-U,-1.362476926208376,0.1770437467072749,-1.7146563233456533,-1.0265790844538831,30,1.407131452072589e-14,7.675262465850485e-14
parcel,255,auc,S-T,0.14406426452494095,0.23768813381410034,-0.3099871571521781,0.6057144205736705,30,0.5444441979993191,0.6146124530566162
parcel,255,auc,U-T,0.13705605972000562,0.1825694799755177,-0.21703816277196067,0.4894383422430836,30,0.45282942768577383,0.5296250616207882
parcel,255,auc,S-U,0.007008204804935331,0.14651792967491503,-0.2958247097573013,0.27103985224213784,30,0.9618503553912849,0.9732044068039983
parcel,256,auc,S-T,-0.9997994544643883,0.3121297276222195,-1.606129189742703,-0.4069981619205649,30,0.0013593146918796358,0.0024789933590510073
parcel,256,auc,U-T,0.4428789646997024,0.23677063645521287,-0.022934643924196682,0.9000653223710111,30,0.0614147163004216,0.08794470114618844
parcel,256,auc,S-U,-1.4426784191640907,0.19820978492626373,-1.8425082433840625,-1.072130704010605,30,3.374449748749286e-13,1.575618559727293e-12
parcel,257,auc,S-T,-1.9802649885385737,0.384499941768114,-2.7478002547439178,-1.2234704986221077,30,2.6016052810287324e-07,7.095287130078361e-07
parcel,257,auc,U-T,0.7302294022237035,0.2824405479348892,0.17798972701803076,1.2756322066920947,30,0.009725848191940332,0.015900569251128607
parcel,257,auc,S-U,-2.7104943907622774,0.25458229153642037,-3.1883498725995625,-2.2251991633312174,30,1.8040400012860743e-26,4.7061913077028025e-25
parcel,258,auc,S-T,-1.986695492242705,0.2262847474479255,-2.434578540448251,-1.5401872750218266,30,1.6401889164077619e-18,1.3209575165700094e-17
parcel,258,auc,U-T,-0.43639808499175287,0.18818230602687985,-0.8200765613988209,-0.07018337986930138,30,0.020394080514056463,0.031537237908334737
parcel,258,auc,S-U,-1.550297407250952,0.19427200017424265,-1.9471644943051958,-1.1779124691257628,30,1.4629151983006465e-15,8.821599185732542e-15
parcel,259,auc,S-T,0.16798272114937962,0.23687648579378529,-0.2935564939724642,0.6365415671922908,30,0.4782267841312041,0.5512300294838922
parcel,259,auc,U-T,0.12114156994093965,0.1764843078654827,-0.22499703101658666,0.4577814517693409,30,0.4924511132735431,0.5654941013667479
parcel,259,auc,S-U,0.04684115120843997,0.15097271498284148,-0.26549233186538174,0.31980338782518225,30,0.7563614502739516,0.8053538068578012
parcel,26,auc,S-T,0.04207500141326524,0.29398294438246564,-0.5401173022019916,0.6074104461059983,30,0.8861949735216582,0.9104742878647174
parcel,26,auc,U-T,1.5174320553426834,0.2628931311152078,1.0076867596244792,2.0346117593236617,30,7.831329704347407e-09,2.415834356096886e-08
parcel,26,auc,S-U,-1.4753570539294183,0.24670604993698583,-1.9580650524836811,-0.9967865425584063,30,2.228331280534025e-09,7.1881654210775e-09
parcel,260,auc,S-T,-0.881070475311536,0.3552796665431083,-1.58866024493686,-0.17884237636937877,30,0.01314063396514602,0.020913475806598438
parcel,260,auc,U-T,0.2363393646258402,0.2375789439599194,-0.2256530988786193,0.7190744646963398,30,0.3198420822652791,0.3919362485418843
parcel,260,auc,S-U,-1.1174098399373762,0.20510215194813736,-1.5241140932081991,-0.7344256837751492,30,5.092077227651246e-08,1.468868431053244e-07
parcel,261,auc,S-T,-1.488510812220586,0.3380053904553203,-2.1643687267923393,-0.824321592022272,30,1.0636713379750628e-05,2.4688696432690046e-05
parcel,261,auc,U-T,0.33100481915968377,0.257910164917055,-0.1976376369424921,0.8405884133305498,30,0.19934801823990023,0.25722324934180674
parcel,261,auc,S-U,-1.8195156313802696,0.22066576873211527,-2.244888453208782,-1.3915816052449237,30,1.643710989228236e-16,1.071985427757545e-15
parcel,262,auc,S-T,-2.061586632727827,0.4011976699375407,-2.8732654307085723,-1.281300436534967,30,2.7682120215408607e-07,7.515507750789666e-07
parcel,262,auc,U-T,0.3725825615547662,0.28478732387256717,-0.19929574194749786,0.937880269504473,30,0.1907771638653163,0.24795840108878434
parcel,262,auc,S-U,-2.4341691942825934,0.25867001824745933,-2.937891013971908,-1.9429096610030054,30,4.9460053995857956e-21,5.1610491126112644e-20
parcel,263,auc,S-T,-1.5457716001694828,0.4269594778634651,-2.4143426213755386,-0.7070717430789097,30,0.00029412793378590297,0.0005972140787531024
parcel,263,auc,U-T,0.7101367359885862,0.31248027393267036,0.08094987408834256,1.3339665008791268,30,0.023051441189526987,0.035373055533801004
parcel,263,auc,S-U,-2.255908336158069,0.2592938956415492,-2.7608408658067227,-1.7646770902420754,30,3.3130443339554093e-18,2.548495641504161e-17
parcel,264,auc,S-T,0.10204108365437972,0.2879364944219477,-0.4559836127319783,0.6635692684275231,30,0.7230485290737647,0.7767755012430776
parcel,264,auc,U-T,0.34767693226274216,0.21005417899575735,-0.05434331257615448,0.7709322745561138,30,0.09788851582290577,0.13502669738198508
parcel,264,auc,S-U,-0.24563584860836243,0.17548850739146418,-0.5993064440000435,0.08498985661341217,30,0.1615953471115832,0.21309276542186795
parcel,265,auc,S-T,-1.7256970820448858,0.42481562851290045,-2.5705465200268964,-0.8901506847864769,30,4.860698900980642e-05,0.00010761694983720979
parcel,265,auc,U-T,0.3764380815962321,0.2999613536631353,-0.21711650727142134,0.9704131142831686,30,0.20949499817599382,0.2685412544553717
parcel,265,auc,S-U,-2.102135163641118,0.24075279523050885,-2.5699360625572445,-1.6435769142215637,30,2.5129734484739764e-18,1.9709595674305695e-17
parcel,266,auc,S-T,-2.1911945266431694,0.510261440972544,-3.219391399663864,-1.1745206109690631,30,1.7527816213887263e-05,4.021678672402431e-05
parcel,266,auc,U-T,0.2259393498268707,0.38937660034304367,-0.564044393521642,0.9835211387019857,30,0.5617398451436454,0.6307817413275405
parcel,266,auc,S-U,-2.4171338764700403,0.31773014670548544,-3.0228544212845034,-1.8125382391715457,30,2.7943637546546842e-14,1.4771966984958684e-13
parcel,267,auc,S-T,-2.4173986231988414,0.3788291326372742,-3.1708950660157886,-1.6662819506978246,30,1.7566276010285177e-10,6.199862121277121e-10
parcel,267,auc,U-T,0.6839771957563786,0.291468577503927,0.09937829915209413,1.2664363364697275,30,0.018942610895244842,0.02948266287197641
parcel,267,auc,S-U,-3.10137581895522,0.2722026593960405,-3.6400107239595827,-2.587202005829338,30,4.498609576862268e-30,2.249304788431134e-28
parcel,268,auc,S-T,-1.510641581708092,0.4327391213674323,-2.3631479508849633,-0.6478053314138342,30,0.0004814272824760866,0.0009517508055540428
parcel,268,auc,U-T,0.49697702408806615,0.31641758318411795,-0.1280358375938787,1.1455331246459568,30,0.11626709293888056,0.15836607437758984
parcel,268,auc,S-U,-2.007618605796158,0.26357477450725997,-2.5225305971709147,-1.4980183074601634,30,2.598717371637939e-14,1.3921700205203244e-13
parcel,269,auc,S-T,-1.2716244700029307,0.3868001904962983,-2.0214995402868268,-0.5019904975382602,30,0.0010106370137056965,0.0018919881691838313
parcel,269,auc,U-T,-0.20464788018989064,0.28885759041505776,-0.7987897901339904,0.3569086062700987,30,0.47865140893517977,0.5512300294838922
parcel,269,auc,S-U,-1.06697658981304,0.21774772892667912,-1.50197702029372,-0.6613995461148077,30,9.580816873778988e-07,2.499343532290171e-06
parcel,27,auc,S-T,-1.478967344499145,0.4301526076877963,-2.331571217394943,-0.673444994187338,30,0.000585511311232312,0.0011480613945731607
parcel,27,auc,U-T,1.064382363034569,0.4164556591432857,0.23424232261396596,1.8306376320880307,30,0.010594034502467056,0.017262587354758795
parcel,27,auc,S-U,-2.543349707533714,0.3978447078180968,-3.334030107196319,-1.7791461854025705,30,1.6285365855743398e-10,5.764731276369345e-10
parcel,270,auc,S-T,-1.0848437527143493,0.33370533743497566,-1.7354618010366902,-0.41348314114363466,30,0.0011503901460257115,0.002130352122269836
parcel,270,auc,U-T,0.2730400859896367,0.24199927434331048,-0.1872020749759516,0.7820493794125304,30,0.25920666850790686,0.32549168525549954
parcel,270,auc,S-U,-1.357883838703986,0.1856251770352441,-1.7254253809443678,-0.9968132375762802,30,2.570133435936166e-13,1.2047500480950779e-12
parcel,271,auc,S-T,-2.793442809062052,0.37716910424058153,-3.5600457162110026,-2.0781617611214918,30,1.2983223300467024e-13,6.282204822806625e-13
parcel,271,auc,U-T,0.2967540389464226,0.3341093966676559,-0.3707803012502721,0.9260280913611323,30,0.37443628096669057,0.44887466249753116
parcel,271,auc,S-U,-3.0901968480084743,0.2675871435763769,-3.617791010789605,-2.5848713120842306,30,7.522881818160611e-31,5.0152545454404075e-29
parcel,272,auc,S-T,-4.079487341017302,0.5414792553826788,-5.178803299403775,-3.032172302005351,30,4.922122308432424e-14,2.5680638130951775e-13
parcel,272,auc,U-T,0.2237725670200888,0.5290859901724839,-0.7652736905021348,1.247634227236059,30,0.6723377437591821,0.7301405362090665
parcel,272,auc,S-U,-4.303259908037391,0.4149492531752463,-5.129638636864025,-3.480993163148259,30,3.375086438134368e-25,6.750172876268737e-24
parcel,273,auc,S-T,-1.4719357093315504,0.5802978683124412,-2.6528543985562982,-0.38815791039275976,30,0.011196114056755522,0.018082552985338663
parcel,273,auc,U-T,0.8591985127799706,0.5446584947349693,-0.2363930867108128,1.865773435011948,30,0.11468063298172496,0.15638268133871586
parcel,273,auc,S-U,-2.3311342221115208,0.3641183712245618,-3.0082936738534163,-1.6214765976966812,30,1.5322115129008378e-10,5.439804187813625e-10
parcel,274,auc,S-T,-1.1300267960871384,0.5369610553845108,-2.139506723757173,-0.009883236501579925,30,0.0353361114985665,0.052740464923233574
parcel,274,auc,U-T,1.9812813071378939,0.4402603054694304,1.1318353882387873,2.8634172227909627,30,6.787368486492575e-06,1.5939025799982564e-05
parcel,274,auc,S-U,-3.1113081032250323,0.4477027926849605,-3.97755386608968,-2.186845986800672,30,3.665973692873116e-12,1.506564531317719e-11
parcel,275,auc,S-T,-4.383073141139391,0.48816597775347964,-5.308293993466608,-3.3954534639986016,30,2.7410064012826757e-19,2.349434058242293e-18
parcel,275,auc,U-T,0.444900395455287,0.40177110944618055,-0.3359463669744756,1.2484879881745186,30,0.2681435409153491,0.3355289354519488
parcel,275,auc,S-U,-4.827973536594678,0.42210535851641007,-5.685891562745223,-4.031056814879606,30,2.7053730560692766e-30,1.5459274606110151e-28
parcel,276,auc,S-T,-2.8477907781814675,0.30712063379394217,-3.442429402043485,-2.25033907331,30,1.817514614739116e-20,1.7515014090034346e-19
parcel,276,auc,U-T,0.24641662414571547,0.25375293342673083,-0.27110257049578096,0.7360713622040991,30,0.3315040752516196,0.40253830696292303
parcel,276,auc,S-U,-3.094207402327183,0.27545665818139187,-3.655079900603344,-2.5891395550398113,30,2.8074835200045115e-29,1.1229934080018046e-27
parcel,277,auc,S-T,-1.6295535394476968,0.41037415561927704,-2.4080499181679555,-0.8239825127819913,30,7.160250613021541e-05,0.0001545377830148534
parcel,277,auc,U-T,1.6212433641766306,0.32823368384505597,0.9710559628353068,2.247309123391686,30,7.840506775056442e-07,2.05877639607609e-06
parcel,277,auc,S-U,-3.2507969036243276,0.35059834315103167,-3.9153190519160983,-2.5582856722531826,30,1.8244806343785778e-20,1.7515014090034346e-19
parcel,278,auc,S-T,-2.9081858591637997,0.2895071795949538,-3.4626488299520486,-2.315441298693401,30,9.635610855964153e-24,1.5016536398905174e-22
parcel,278,auc,U-T,-0.11643589716380431,0.26258711089459597,-0.6363765466431207,0.4176186798296807,30,0.6574632930107949,0.7165812457883323
parcel,278,auc,S-U,-2.7917499619999955,0.2635250686866924,-3.315217679439976,-2.2870957759362747,30,3.181647815424208e-26,7.95411953856052e-25
parcel,279,auc,S-T,-1.4944610303155115,0.2688447286316364,-2.037884325231948,-0.9712373008614757,30,2.7159550210555518e-08,8.007729791809981e-08
parcel,279,auc,U-T,0.3830096995554073,0.22417442230698328,-0.06089109404772004,0.8123430885508073,30,0.08753723943712566,0.12214498526110558
parcel,279,auc,S-U,-1.8774707298709188,0.19614111117746458,-2.2649785025517706,-1.5069033484527923,30,1.0481584934233092e-21,1.1978954210552107e-20
parcel,28,auc,S-T,-2.335103296279574,0.4185505637189108,-3.149474842906663,-1.541959122334092,30,2.4187301306422242e-08,7.202174086279576e-08
parcel,28,auc,U-T,1.0081512123306762,0.37165269983817956,0.2787436328654911,1.7025765452600496,30,0.0066754330115180935,0.011172272822624424
parcel,28,auc,S-U,-3.34325450861025,0.4141464644466303,-4.15098414987546,-2.5310458186678253,30,6.879531652685416e-16,4.2553804037229376e-15
parcel,280,auc,S-T,-3.0677066186699324,0.46104125340381386,-3.916729915955535,-2.1089626845607445,30,2.8549305103545587e-11,1.08073079256324e-10
parcel,280,auc,U-T,0.9314487774672824,0.4038220015787884,0.17167144925343203,1.7873836831305239,30,0.021078103917163474,0.03251121426811847
parcel,280,auc,S-U,-3.9991553961372146,0.37745439844351975,-4.747060391702456,-3.2736072184833156,30,3.141092699687578e-26,7.95411953856052e-25
parcel,281,auc,S-T,-3.6715958452507422,0.4000411274299538,-4.409209335240204,-2.8361618794977446,30,4.389847496077595e-20,4.115482027572745e-19
parcel,281,auc,U-T,0.13849581552722315,0.3603373114887725,-0.5534634392003229,0.8927930890236713,30,0.7007187045735719,0.7541367224110191
parcel,281,auc,S-U,-3.8100916607779656,0.34051049185917126,-4.490625140570447,-3.1657735176090944,30,4.597828456921022e-29,1.779804563969428e-27
parcel,282,auc,S-T,-2.942889161662025,0.45181645559667843,-3.7867775432351323,-2.0537899243022655,30,7.34383557607214e-11,2.67860264172844e-10
parcel,282,auc,U-T,1.230525174688868,0.36023720419074096,0.5366939950552523,1.9232723172172197,30,0.0006357747911468923,0.0012405361778475947
parcel,282,auc,S-U,-4.173414336350893,0.41815726458192587,-5.0107768742459005,-3.392026087813758,30,1.8554846405397896e-23,2.6826283959611415e-22
parcel,283,auc,S-T,-2.389949963473857,0.2670813929115047,-2.9219172300570495,-1.8607395936312616,30,3.606863310893452e-19,3.0480535021634803e-18
parcel,283,auc,U-T,-0.06230816933861113,0.24398413287216933,-0.5576972223517033,0.3966647083727019,30,0.798431194416029,0.84193096071989
parcel,283,auc,S-U,-2.327641794135246,0.2405562884257609,-2.802168188805329,-1.8523082498978631,30,3.8104838655472307e-22,4.549048226127432e-21
parcel,284,auc,S-T,-4.470529082510149,0.4648157478236999,-5.353729128671479,-3.534727153964622,30,6.722016311326419e-22,7.756172666915098e-21
parcel,284,auc,U-T,0.0101501217853794,0.41658560941350326,-0.8048735582827351,0.8687010019520456,30,0.9805614403061086,0.9846642078387702
parcel,284,auc,S-U,-4.480679204295528,0.41150320625007175,-5.297101605562727,-3.6976734417188086,30,1.3068386303163135e-27,4.126858832577832e-26
parcel,285,auc,S-T,-1.6242289032826143,0.4756892790410913,-2.49742689759651,-0.6695171677849938,30,0.000639051800833745,0.0012449061055202824
parcel,285,auc,U-T,1.4171735473488098,0.4039134395927517,0.6437261158739448,2.2228460530996244,30,0.0004504598867757503,0.0008949534174352654
