scenario,mediator,outcome,year,sc_full_median,sc_held_median,contribution,per_draw_median,per_draw_lo90,per_draw_hi90,per_draw_lo95,per_draw_hi95,small_full_sc
scaffolding_nofade,E,D,10,-0.019380715550225205,-0.01659359680858361,0.14380886683047212,0.14601640558012252,0.08412570077501119,0.23649714104452849,0.0818753297350052,0.2562455515159958,False
scaffolding_nofade,E,unaided,10,0.01954210883277542,0.016902210390646627,0.13508769522873798,0.1531430898789954,0.08047710721470658,0.22922102377264925,0.07458985282541099,0.26296663016139415,False
scaffolding_nofade,E,far,10,0.017385420756299976,0.014838290888289644,0.1465095325396324,0.12990683948249332,0.06997190982923206,0.19496224122888853,0.06205858076898776,0.22671860493002255,False
scaffolding_nofade,E,retention,10,0.015102218517688826,0.013334633070780717,0.1170414429401736,0.1341395216563509,0.07238599535728975,0.20122819485499135,0.06686408017347603,0.23518522857849683,False
scaffolding_nofade,E,G,10,0.014141325769062952,0.01233491043411022,0.12774016838680258,0.1415705342944203,0.07966885268188821,0.224252898107795,0.07168420813087739,0.2513635318767552,False
scaffolding_nofade,F,K,10,0.020299362418681598,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False
scaffolding_nofade,F,R,10,0.020045969436527457,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False
scaffolding_nofade,F,M,10,-0.00025757049430254024,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
scaffolding_nofade,F,D,10,-0.019380715550225205,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False
scaffolding_nofade,F,unaided,10,0.01954210883277542,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False
scaffolding_nofade,F,far,10,0.017385420756299976,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False
scaffolding_nofade,F,retention,10,0.015102218517688826,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False
scaffolding_nofade,F,G,10,0.014141325769062952,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False
scaffolding_nofade,D,K,10,0.020299362418681598,0.019956229594106617,0.016903625714825066,0.024366669651637585,0.0101612022448126,0.03861583329207399,0.007370507664693157,0.038961435647043643,False
